采集日期,起飞日期,提前天数,航班号,航司,类型,起飞时间,到达时间,总时长,中转地,中转时长,剩余座位,价格
2026-01-20,2026-02-10,21,CZ3568,CZ,中转,06:45,18:35,11小时50分,SHA/CAN,5h10m,1,516.01
2026-01-20,2026-02-10,21,CZ3459,CZ,中转,09:55,23:35,13小时40分,KMG/CAN,7h0m,1,521.01
2026-01-20,2026-02-10,21,3U8710,3U,中转,08:05,18:35,10小时30分,CTU/CAN,3h35m,1,541.01
2026-01-20,2026-02-10,21,CZ5921,CZ,中转,16:35,23:35,7小时,HAK/CAN,2h10m,1,543.53
2026-01-20,2026-02-10,21,HU7767,HU,中转,06:55,18:35,11小时40分,KMG/CAN,5h5m,9,544.01
2026-01-20,2026-02-10,21,HU7275,HU,中转,13:15,20:20,10小时20分,TFU/YIH,0h10m,9,576.01
2026-01-20,2026-02-10,21,ZH9455,MU,中转,12:55,21:40,8小时45分,KMG,4h35m,1,579.34
2026-01-20,2026-02-10,21,3U8702,3U,中转,10:50,23:35,12小时45分,CTU/CAN,5h30m,1,595.01
2026-01-20,2026-02-10,21,MU5762,MU,中转,11:40,23:35,11小时55分,KMG/CAN,5h40m,9,635.01
2026-01-20,2026-02-10,21,HU7870,HU,中转,06:40,18:35,11小时55分,XIY/CAN,4h15m,9,636.01
2026-01-20,2026-02-10,21,CA1394,CA,中转,11:35,19:55,8小时20分,PEK,2h55m,9,655.34
2026-01-20,2026-02-10,21,CA1308,CA,中转,10:30,19:55,9小时25分,PEK,3h55m,9,655.34
2026-01-20,2026-02-10,21,ZH9403,ZH,中转,08:00,18:35,10小时35分,CTU/CAN,3h50m,1,661.01
2026-01-20,2026-02-10,21,ZH9463,ZH,中转,10:55,23:35,12小时40分,CKG/CAN,6h30m,1,665.01
2026-01-20,2026-02-10,21,ZH9455,ZH,中转,12:55,23:35,10小时40分,KMG/CAN,4h15m,1,672.01
2026-01-20,2026-02-10,21,CA4300,CA,中转,13:45,20:20,9小时50分,TFU/YIH,-1h40m,1,718.01
2026-01-20,2026-02-10,21,ZH9463,MU,中转,10:55,21:40,10小时45分,CKG/KMG,5h0m,1,803.77
2026-01-20,2026-02-10,21,ZH9131,MU,中转,09:05,15:50,6小时45分,TYN,2h5m,1,808.34
2026-01-20,2026-02-10,21,CA4368,CA,中转,07:25,19:55,12小时30分,CKG/PEK,5h30m,1,831.01
2026-01-20,2026-02-10,21,CZ3193,CZ,中转,12:30,23:35,11小时5分,PKX/CAN,2h40m,1,834.01
2026-01-20,2026-02-10,21,ZH9885,MU,中转,09:40,21:40,12小时,HGH/KMG,4h35m,1,876.01
2026-01-20,2026-02-10,21,ZH9103,ZH,中转,10:00,19:55,9小时55分,PEK,4h25m,1,882.34
2026-01-20,2026-02-10,21,MU5334,MU,中转,09:30,21:40,12小时10分,SHA/KMG,5h0m,9,907.01
2026-01-20,2026-02-10,21,ZH9403,ZH,中转,08:00,19:55,11小时55分,CTU/PEK,4h30m,1,952.01
2026-01-20,2026-02-10,21,ZH9513,MU,中转,10:00,21:40,11小时40分,PVG/KMG,4h5m,1,969.01
2026-01-20,2026-02-10,21,ZH9501,MU,中转,08:20,21:40,13小时20分,SHA/KMG,6h5m,1,969.01
2026-01-20,2026-02-10,21,ZH9883,ZH,中转,09:00,19:55,10小时55分,HGH/PEK,4h35m,1,980.01
2026-01-20,2026-02-10,21,HU7704,HU,中转,09:20,19:55,10小时35分,PEK,5h10m,9,1026.34
2026-01-20,2026-02-10,21,ZH9887,ZH,中转,11:35,23:35,12小时,HGH/CAN,5h45m,1,1118.01
2026-01-20,2026-02-10,21,MU5334,MU,中转,09:30,19:55,10小时25分,SHA/PEK,3h55m,9,1125.01
2026-01-20,2026-02-10,21,MU5332,MU,中转,07:30,19:55,12小时25分,PVG/PEK,5h45m,9,1125.01
2026-01-20,2026-02-10,21,3U6796,3U,中转,06:50,14:10,13小时5分,TFU/YIH,-1h45m,1,1130.01
2026-01-20,2026-02-10,21,3U8710,3U,中转,08:05,19:55,11小时50分,CTU/PEK,4h15m,1,1332.01
2026-01-20,2026-02-10,21,CA4338,MU,中转,12:30,21:40,9小时10分,CTU/KMG,3h20m,9,1419.77
2026-01-20,2026-02-10,21,3U6796,HU,中转,06:50,15:15,13小时5分,TFU/YIH,0h45m,1,1460.01
2026-01-20,2026-02-10,21,HU7457,HR,中转,11:00,21:40,10小时40分,CKG/KMG,4h55m,1,1474.77
2026-01-20,2026-02-10,21,CA4330,MU,中转,07:55,14:30,13小时45分,TFU/YIH,0h55m,9,1796.77
2026-01-20,2026-02-10,21,CA4330,HU,中转,07:55,15:15,12小时,TFU/YIH,-1h50m,9,1907.01
2026-01-20,2026-02-10,21,HU7175,HR,中转,09:20,21:40,12小时20分,TFU/KMG,6h40m,9,1907.77
2026-01-20,2026-02-10,21,CZ3569,CZ,中转,08:30,19:55,11小时25分,HGH/PEK,4h55m,9,1938.01
2026-01-20,2026-02-10,21,CA1308,CA,中转,10:30,23:35,13小时5分,PEK/CAN,4h35m,9,2717.01
2026-01-20,2026-02-11,22,CZ6794,HU,中转,23:35,12:55,13小时20分,HAK,9h50m,6,338.1
